paperID,author1,author2,affiliation1,affiliation2,location,year
SCOPUS_ID:85075942467,Mark Angelo Gomez,Romeo Jorda,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85075942467,Benjamin Molina,Lyndon Tuala,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85075942467,Benjamin Molina,August C. Thio-ac,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85075942467,Benjamin Molina,Romeo Jorda,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85075942467,Lyndon Tuala,August C. Thio-ac,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85075942467,Lyndon Tuala,Romeo Jorda,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85075942467,August C. Thio-ac,Romeo Jorda,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85075942673,Irma T. Plata,Edward B. Panganiban,Isabela State University Echague,Isabela State University Echague,international,2019
SCOPUS_ID:85075942673,Irma T. Plata,Bryan B. Bartolome,Isabela State University Echague,Isabela State University Echague,international,2019
SCOPUS_ID:85075942673,Edward B. Panganiban,Bryan B. Bartolome,Isabela State University Echague,Isabela State University Echague,international,2019
SCOPUS_ID:85075985204,Jay Ar P. Lalata,Bobby D. Gerardo,Technological Institute of the Philippines,West Visayas State University,international,2019
SCOPUS_ID:85075985204,Jay Ar P. Lalata,Ruji P. Medina,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85075985204,Bobby D. Gerardo,Ruji P. Medina,West Visayas State University,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076007346,Sidney C. Chen,Joseph Gabriel A. Dominguez,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076007346,Sidney C. Chen,Christian Josef M. Leong,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076007346,Sidney C. Chen,Camille Merlin S. Tan,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076007346,Sidney C. Chen,Lawrence Y. Materum,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076007346,Joseph Gabriel A. Dominguez,Christian Josef M. Leong,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076007346,Joseph Gabriel A. Dominguez,Camille Merlin S. Tan,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076007346,Joseph Gabriel A. Dominguez,Lawrence Y. Materum,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076007346,Christian Josef M. Leong,Camille Merlin S. Tan,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076007346,Christian Josef M. Leong,Lawrence Y. Materum,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076007346,Camille Merlin S. Tan,Lawrence Y. Materum,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076029277,Jojo F. Blanza,Lawrence Y. Materum,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076059986,Irma T. Plata,Allan C. Taracatac,Isabela State University,Isabela State University,international,2019
SCOPUS_ID:85076059986,Irma T. Plata,Edward B. Panganiban,Isabela State University,Isabela State University,international,2019
SCOPUS_ID:85076059986,Allan C. Taracatac,Edward B. Panganiban,Isabela State University,Isabela State University,international,2019
SCOPUS_ID:85076093726,Michael Angelo D. Brogada,Ariel Sison,Technological Institute of the Philippines,Emilio Aguinaldo College,international,2019
SCOPUS_ID:85076093726,Michael Angelo D. Brogada,Ruji P. Medina,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076093726,Ariel Sison,Ruji P. Medina,Emilio Aguinaldo College,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076098961,Reynaldo C. Guerrero,Michael Angelo A. Pedrasa,University of the Philippines System,University of the Philippines System,international,2019
SCOPUS_ID:85076099003,Jessie R. Paragas,Ariel Sison,Technological Institute of the Philippines,Emilio Aguinaldo College,international,2019
SCOPUS_ID:85076099003,Jessie R. Paragas,Ruji P. Medina,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076099003,Ariel Sison,Ruji P. Medina,Emilio Aguinaldo College,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076114399,Fredmar N. Asarias,Michael Angelo A. Pedrasa,University of the Philippines Diliman,University of the Philippines Diliman,international,2019
SCOPUS_ID:85076118605,Elbert M. Galas,Bobby D. Gerardo,Technological Institute of the Philippines,West Visayas State University,international,2019
SCOPUS_ID:85076135422,Francisco C. Eugenio,Josephine S.Dela Cruz,Isabela Colleges,CICTS University of the Cordilleras,international,2019
SCOPUS_ID:85076178399,Joy G. Bea,Josephine S.Dela Cruz,Ilocos sur Polytechnic State College,University of the Cordilleras,international,2019
SCOPUS_ID:85076202597,Roy Venzon C. Adrivan,Raymond Kyle G. Conde,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076202597,Roy Venzon C. Adrivan,Aileen B. Caberos,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076202597,Roy Venzon C. Adrivan,Chandler Timm C. Doloriel,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076202597,Raymond Kyle G. Conde,Aileen B. Caberos,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076202597,Raymond Kyle G. Conde,Chandler Timm C. Doloriel,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076202597,Aileen B. Caberos,Chandler Timm C. Doloriel,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076204284,Ecclesiastes G. Montaos,Aileen B. Caberos,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076204284,Ecclesiastes G. Montaos,Leocarl M. Vinalon,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076204284,Aileen B. Caberos,Leocarl M. Vinalon,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076212251,John Albert De Pedro,Laniebeth Butalid,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076212251,John Albert De Pedro,Olga Joy L. Gerasta,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076212251,Laniebeth Butalid,Olga Joy L. Gerasta,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076212801,Eddie Bouy B. Palad,Marivic S. Tangkeko,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076212801,Eddie Bouy B. Palad,Lissa Andrea K. Magpantay,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076212801,Eddie Bouy B. Palad,Glenn L. Sipin,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076212801,Marivic S. Tangkeko,Lissa Andrea K. Magpantay,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076212801,Marivic S. Tangkeko,Glenn L. Sipin,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076212801,Lissa Andrea K. Magpantay,Glenn L. Sipin,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076213191,Leocarl M. Vinalon,Aileen B. Caberos,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076213191,Leocarl M. Vinalon,Olga Joy L. Gerasta,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076213191,Aileen B. Caberos,Olga Joy L. Gerasta,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076220802,Allenn C. Lowaton,Elaine Grace O. Tabacon,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076227510,Joseph Martin P. Buray,Olga Joy Labajo-Gerasta,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076228250,Chandler Timm C. Doloriel,Aileen B. Caberos,Mindanao State University,Mindanao State University,international,2019
SCOPUS_ID:85076228321,Vrian Jay V. Ylaya,Anna Ruth Alvarez,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076228321,Vrian Jay V. Ylaya,Potrinordid'dan Benasing,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076228321,Vrian Jay V. Ylaya,Olga Joy L. Gerasta,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076228321,Vrian Jay V. Ylaya,Aileen B. Caberos,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076228321,Vrian Jay V. Ylaya,Najie M. Pandian,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076228321,Anna Ruth Alvarez,Potrinordid'dan Benasing,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076228321,Anna Ruth Alvarez,Olga Joy L. Gerasta,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076228321,Anna Ruth Alvarez,Aileen B. Caberos,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076228321,Anna Ruth Alvarez,Najie M. Pandian,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076228321,Potrinordid'dan Benasing,Olga Joy L. Gerasta,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076228321,Potrinordid'dan Benasing,Aileen B. Caberos,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076228321,Potrinordid'dan Benasing,Najie M. Pandian,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076228321,Olga Joy L. Gerasta,Aileen B. Caberos,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076228321,Olga Joy L. Gerasta,Najie M. Pandian,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076228321,Aileen B. Caberos,Najie M. Pandian,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Daryl P. Pongcol,Olga Joy L. Gerasta,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Daryl P. Pongcol,Jesrey Martin S. MacAsero,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Daryl P. Pongcol,Vrian Jay V. Ylaya,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Daryl P. Pongcol,Najie M. Pandian,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Daryl P. Pongcol,Aileen B. Caberos,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Olga Joy L. Gerasta,Jesrey Martin S. MacAsero,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Olga Joy L. Gerasta,Vrian Jay V. Ylaya,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Olga Joy L. Gerasta,Najie M. Pandian,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Olga Joy L. Gerasta,Aileen B. Caberos,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Jesrey Martin S. MacAsero,Vrian Jay V. Ylaya,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Jesrey Martin S. MacAsero,Najie M. Pandian,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Jesrey Martin S. MacAsero,Aileen B. Caberos,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Vrian Jay V. Ylaya,Najie M. Pandian,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Vrian Jay V. Ylaya,Aileen B. Caberos,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076233723,Najie M. Pandian,Aileen B. Caberos,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85076316607,Neil Andrew D. Bascos,Samuel J. Landry,University of the Philippines Diliman,Tulane University School of Medicine,international,2019
SCOPUS_ID:85076389623,Alvin Sarraga Alon,Enrique D. Festijo,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076389623,Alvin Sarraga Alon,Drandreb Earl O. Juanico,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076389623,Enrique D. Festijo,Drandreb Earl O. Juanico,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076397348,Elbert M. Galas,Bobby D. Gerardo,Technological Institute of the Philippines,West Visayas State University,international,2019
SCOPUS_ID:85076399073,Jayvee Christopher N. Vibar,Ariel Sison,Technological Institute of the Philippines,Emilio Aguinaldo College,international,2019
SCOPUS_ID:85076399073,Jayvee Christopher N. Vibar,Ruji P. Medina,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076399073,Ariel Sison,Ruji P. Medina,Emilio Aguinaldo College,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076400582,Eltimar T. Castro,Alexander A. Hernandez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076410365,Joe Marlou A. Opella,Alexander A. Hernandez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076412577,Rowell M. Hernandez,Alexander A. Hernandez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076424154,Sarah May Sibug-Torres,Erwin P. Enriquez,Ateneo de Manila University,Ateneo de Manila University,international,2019
SCOPUS_ID:85076428290,Francis Jesmar P. Montalbo,Enrique D. Festijo,Batangas State University,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076429432,Francis Jesmar P. Montalbo,Alexander A. Hernandez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076429696,Dexter I. Mercurio,Alexander A. Hernandez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076436258,Denniell Ann Hurboda,Lea MacAraig,Ateneo de Manila University,Ateneo de Manila University,international,2019
SCOPUS_ID:85076436258,Denniell Ann Hurboda,Ted Limpoco,Ateneo de Manila University,Oxford Instruments Asylum Research,international,2019
SCOPUS_ID:85076436258,Denniell Ann Hurboda,Erwin P. Enriquez,Ateneo de Manila University,Ateneo de Manila University,international,2019
SCOPUS_ID:85076436258,Lea MacAraig,Ted Limpoco,Ateneo de Manila University,Oxford Instruments Asylum Research,international,2019
SCOPUS_ID:85076436258,Lea MacAraig,Erwin P. Enriquez,Ateneo de Manila University,Ateneo de Manila University,international,2019
SCOPUS_ID:85076436258,Ted Limpoco,Erwin P. Enriquez,Oxford Instruments Asylum Research,Ateneo de Manila University,international,2019
SCOPUS_ID:85076437341,Mariannie A. Rebortera,Arnel C. Fajardo,Technological Institute of the Philippines,Manuel L. Quezon University,international,2019
SCOPUS_ID:85076439644,Eltimar T. Castro,Alexander A. Hernandez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076500627,Eduardo I. Cabral,Christopher Lambert M. Flores,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076500627,Eduardo I. Cabral,Geromin S. Nepomuceno,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076500627,Eduardo I. Cabral,Jesus Lorenzo A. Singson,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076500627,Eduardo I. Cabral,Gerald P. Arada,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076500627,Christopher Lambert M. Flores,Geromin S. Nepomuceno,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076500627,Christopher Lambert M. Flores,Jesus Lorenzo A. Singson,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076500627,Christopher Lambert M. Flores,Gerald P. Arada,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076500627,Geromin S. Nepomuceno,Jesus Lorenzo A. Singson,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076500627,Geromin S. Nepomuceno,Gerald P. Arada,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076500627,Jesus Lorenzo A. Singson,Gerald P. Arada,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85076525460,Jackelou S. Mapa,Ariel Sison,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076525460,Jackelou S. Mapa,Ruji P. Medina,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076525460,Ariel Sison,Ruji P. Medina,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076541017,Marvee Cheska B. Natividad,Bobby D. Gerardo,Technological Institute of the Philippines,West Visayas State University,international,2019
SCOPUS_ID:85076541017,Marvee Cheska B. Natividad,Ruji P. Medina,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076541017,Bobby D. Gerardo,Ruji P. Medina,West Visayas State University,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076547302,Jennifer P. Alinsunod,Francisco D. Esponilla,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076547302,Jennifer P. Alinsunod,Hasmin T. Ignacio,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076547302,Jennifer P. Alinsunod,Heronafine C. De Guzman,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076547302,Jennifer P. Alinsunod,Kevien C.Dela Cruz,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076547302,Jennifer P. Alinsunod,I. C. Valenzuela,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076547302,Francisco D. Esponilla,Hasmin T. Ignacio,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076547302,Francisco D. Esponilla,Heronafine C. De Guzman,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076547302,Francisco D. Esponilla,Kevien C.Dela Cruz,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076547302,Francisco D. Esponilla,I. C. Valenzuela,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076547302,Hasmin T. Ignacio,Heronafine C. De Guzman,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076547302,Hasmin T. Ignacio,Kevien C.Dela Cruz,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076547302,Hasmin T. Ignacio,I. C. Valenzuela,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076547302,Heronafine C. De Guzman,Kevien C.Dela Cruz,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076547302,Heronafine C. De Guzman,I. C. Valenzuela,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076547302,Kevien C.Dela Cruz,I. C. Valenzuela,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85076567777,Johannes F. Añonuevo,Raphael A. Guerrero,Ateneo de Manila University,Ateneo de Manila University,international,2019
SCOPUS_ID:85076674170,Natthaya Puangpun,Intuon Suwimon,King Mongkut's University of Technology North Bangkok,King Mongkut's University of Technology North Bangkok,international,2019
SCOPUS_ID:85076674170,Natthaya Puangpun,Kowit Piyamongkala,King Mongkut's University of Technology North Bangkok,King Mongkut's University of Technology North Bangkok,international,2019
SCOPUS_ID:85076674170,Natthaya Puangpun,Von Louie R. Manguiam,King Mongkut's University of Technology North Bangkok,Mapua University,international,2019
SCOPUS_ID:85076674170,Intuon Suwimon,Kowit Piyamongkala,King Mongkut's University of Technology North Bangkok,King Mongkut's University of Technology North Bangkok,international,2019
SCOPUS_ID:85076674170,Intuon Suwimon,Von Louie R. Manguiam,King Mongkut's University of Technology North Bangkok,Mapua University,international,2019
SCOPUS_ID:85076674170,Kowit Piyamongkala,Von Louie R. Manguiam,King Mongkut's University of Technology North Bangkok,Mapua University,international,2019
SCOPUS_ID:85076675872,Pattavipha Songkumarn,Patcharavipa Chaijuckam,Kasetsart University,Kasetsart University,international,2019
SCOPUS_ID:85076675872,Pattavipha Songkumarn,Veeranee Tongsri,Kasetsart University,Kasetsart University,international,2019
SCOPUS_ID:85076675872,Pattavipha Songkumarn,Jonathan Jaime G. Guerrero,Kasetsart University,Bicol University,international,2019
SCOPUS_ID:85076675872,Patcharavipa Chaijuckam,Veeranee Tongsri,Kasetsart University,Kasetsart University,international,2019
SCOPUS_ID:85076675872,Patcharavipa Chaijuckam,Jonathan Jaime G. Guerrero,Kasetsart University,Bicol University,international,2019
SCOPUS_ID:85076675872,Veeranee Tongsri,Jonathan Jaime G. Guerrero,Kasetsart University,Bicol University,international,2019
SCOPUS_ID:85076686177,Patcharavipa Chaijuckam,Pattavipha Songkumarn,Kasetsart University,Kasetsart University,international,2019
SCOPUS_ID:85076686177,Patcharavipa Chaijuckam,Jonathan Jaime G. Guerrero,Kasetsart University,Bicol University,international,2019
SCOPUS_ID:85076686177,Pattavipha Songkumarn,Jonathan Jaime G. Guerrero,Kasetsart University,Bicol University,international,2019
SCOPUS_ID:85076701987,Ma Eliza S. Torres,Yogi Tri Prasetyo,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076701987,Ma Eliza S. Torres,Rex Aurelius Robielos,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076701987,Ma Eliza S. Torres,Carl Vincent Y. Domingo,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076701987,Ma Eliza S. Torres,Ma Caselyn Morada,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076701987,Yogi Tri Prasetyo,Rex Aurelius Robielos,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076701987,Yogi Tri Prasetyo,Carl Vincent Y. Domingo,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076701987,Yogi Tri Prasetyo,Ma Caselyn Morada,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076701987,Rex Aurelius Robielos,Carl Vincent Y. Domingo,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076701987,Rex Aurelius Robielos,Ma Caselyn Morada,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076701987,Carl Vincent Y. Domingo,Ma Caselyn Morada,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Juan Edmund F. Martinez,Yogi Tri Prasetyo,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Juan Edmund F. Martinez,Rex Aurelius Robielos,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Juan Edmund F. Martinez,Mahrife M. Panopio,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Juan Edmund F. Martinez,Alfred Angelo C. Urlanda,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Juan Edmund F. Martinez,Kristy Anne C. Topacio-Manalaysay,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Yogi Tri Prasetyo,Rex Aurelius Robielos,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Yogi Tri Prasetyo,Mahrife M. Panopio,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Yogi Tri Prasetyo,Alfred Angelo C. Urlanda,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Yogi Tri Prasetyo,Kristy Anne C. Topacio-Manalaysay,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Rex Aurelius Robielos,Mahrife M. Panopio,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Rex Aurelius Robielos,Alfred Angelo C. Urlanda,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Rex Aurelius Robielos,Kristy Anne C. Topacio-Manalaysay,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Mahrife M. Panopio,Alfred Angelo C. Urlanda,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Mahrife M. Panopio,Kristy Anne C. Topacio-Manalaysay,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076721657,Alfred Angelo C. Urlanda,Kristy Anne C. Topacio-Manalaysay,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076724084,John C. Valdoria,Arlene R. Caballeo,Lyceum of the Philippines University,Lyceum of the Philippines University,international,2019
SCOPUS_ID:85076724084,John C. Valdoria,Brian Irvin D. Fernandez,Lyceum of the Philippines University,Lyceum of the Philippines University,international,2019
SCOPUS_ID:85076724084,John C. Valdoria,John Marco M. Condino,Lyceum of the Philippines University,Lyceum of the Philippines University,international,2019
SCOPUS_ID:85076724084,Arlene R. Caballeo,Brian Irvin D. Fernandez,Lyceum of the Philippines University,Lyceum of the Philippines University,international,2019
SCOPUS_ID:85076724084,Arlene R. Caballeo,John Marco M. Condino,Lyceum of the Philippines University,Lyceum of the Philippines University,international,2019
SCOPUS_ID:85076724084,Brian Irvin D. Fernandez,John Marco M. Condino,Lyceum of the Philippines University,Lyceum of the Philippines University,international,2019
SCOPUS_ID:85076728277,Arlene R. Caballero,Jasmin D. Niguidula,Lyceum of the Philippines University,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076728277,Arlene R. Caballero,Jonathan M. Caballero,Lyceum of the Philippines University,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076728277,Jasmin D. Niguidula,Jonathan M. Caballero,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85076733659,William P. Rey,Neil Anne Mae S. Balderama,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076733659,William P. Rey,Sebastianne L. Hipulan,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076733659,William P. Rey,Arney Azzih C. Salayon,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076733659,Neil Anne Mae S. Balderama,Sebastianne L. Hipulan,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076733659,Neil Anne Mae S. Balderama,Arney Azzih C. Salayon,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076733659,Sebastianne L. Hipulan,Arney Azzih C. Salayon,Mapua University,Mapua University,international,2019
SCOPUS_ID:85076733776,Samuel S. Chua,Joshuel B. Bondad,Lyceum of the Philippines University,Lyceum of the Philippines University,international,2019
SCOPUS_ID:85076733776,Samuel S. Chua,Zechariah R. Lumapas,Lyceum of the Philippines University,Lyceum of the Philippines University,international,2019
SCOPUS_ID:85076733776,Samuel S. Chua,Joven D. Garcia,Lyceum of the Philippines University,Lyceum of the Philippines University,international,2019
SCOPUS_ID:85076733776,Joshuel B. Bondad,Zechariah R. Lumapas,Lyceum of the Philippines University,Lyceum of the Philippines University,international,2019
SCOPUS_ID:85076733776,Joshuel B. Bondad,Joven D. Garcia,Lyceum of the Philippines University,Lyceum of the Philippines University,international,2019
